train/critic_loss,time/time_elapsed,train/learning_rate,train/ent_coef,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,time/fps,train/n_updates,time/total_timesteps,rollout/ep_rew_mean
0.25275248289108276,5995,0.0003,0.00657530315220356,472,341.07,0.887420654296875,-6.498543739318848,26,160984,161085,37.62019626
0.15854939818382263,6038,0.0003,0.00646643340587616,476,334.16,0.7014030814170837,-6.668886184692383,26,162121,162222,37.246601659999996
0.36852890253067017,6086,0.0003,0.006438465788960457,480,332.96,-0.028345763683319092,-6.752615451812744,26,163387,163488,37.205150159999995
0.2859429717063904,6132,0.0003,0.0064218840561807156,484,329.18,-0.3879782557487488,-6.728818893432617,26,164622,164723,36.44700732999999
0.17922702431678772,6182,0.0003,0.006160016171634197,488,328.02,-0.8564597368240356,-7.074366569519043,26,165942,166043,36.685838870000005
0.2117493450641632,6238,0.0003,0.006350820884108543,492,330.91,-0.5352495312690735,-6.850827217102051,26,167438,167539,37.141290479999995
0.30011019110679626,6308,0.0003,0.006709246430546045,496,339.9,-0.0023283809423446655,-6.547479152679443,26,169293,169394,38.163961799999996
0.05566763877868652,6354,0.0003,0.00679121445864439,500,341.28,-0.2646409571170807,-6.935259819030762,26,170522,170623,38.57780644
0.3121563792228699,6409,0.0003,0.006896871142089367,504,344.04,0.1580519676208496,-6.6501054763793945,26,171993,172094,38.871040459999996
0.415039598941803,6477,0.0003,0.006989591754972935,508,347.21,-0.2493918538093567,-6.674900054931641,26,173787,173888,39.56128176
0.3100837767124176,6529,0.0003,0.007313424721360207,512,344.9,-0.5894792675971985,-6.688864707946777,26,175172,175273,39.707791560000004
0.36633312702178955,6607,0.0003,0.006962680723518133,516,352.83,-0.5683291554450989,-6.5518798828125,26,177260,177361,40.839619850000005
0.31259793043136597,6658,0.0003,0.006787132006138563,520,353.39,0.07198494672775269,-6.567695617675781,26,178587,178688,41.01262917
0.2417573779821396,6717,0.0003,0.00711261248216033,524,352.25,0.8820818662643433,-6.511231422424316,26,180175,180276,40.826333940000005
0.633113443851471,6753,0.0003,0.006951723247766495,528,349.5,-1.2439693212509155,-6.772852897644043,26,181117,181218,40.592356800000005
0.3090161085128784,6813,0.0003,0.007121555041521788,532,352.73,-0.13718369603157043,-6.724889755249023,26,182708,182809,40.72587438
0.24212375283241272,6873,0.0003,0.007001213263720274,536,356.56,-1.153252363204956,-6.899137496948242,26,184291,184392,41.672630319999996
0.2521359324455261,6925,0.0003,0.0069249477237463,540,358.94,0.9210091829299927,-6.496438503265381,26,185680,185781,41.87896337
0.28148752450942993,6978,0.0003,0.007097326219081879,544,356.93,0.632810652256012,-6.730829238891602,26,187087,187188,41.48382928
0.05923635512590408,7017,0.0003,0.006966575980186462,548,352.86,-0.9626592397689819,-6.8529276847839355,26,188127,188228,40.890159260000004
0.033412493765354156,7075,0.0003,0.007469655480235815,552,354.32,-0.540551483631134,-6.633031845092773,26,189684,189785,40.83911397
0.42205771803855896,7132,0.0003,0.007149240467697382,556,357.02,0.2918422818183899,-6.735395908355713,26,191195,191296,40.93432735
0.24831441044807434,7188,0.0003,0.006959135644137859,560,361.86,0.9518226385116577,-6.380891799926758,26,192693,192794,41.552998030000005
0.0212772935628891,7238,0.0003,0.0072471885941922665,564,363.31,-0.40751194953918457,-6.808452129364014,26,194014,194115,41.90997598999999
0.09493787586688995,7286,0.0003,0.007333318702876568,568,361.5,-0.3651564121246338,-6.754935264587402,26,195282,195383,41.8005367
0.23590022325515747,7354,0.0003,0.00702516408637166,572,360.46,1.3377305269241333,-6.417716979980469,26,197030,197131,41.75251999
0.21714666485786438,7406,0.0003,0.00716265058144927,576,363.02,1.5273501873016357,-6.644224166870117,26,198423,198524,41.78904899
0.035556163638830185,7455,0.0003,0.007239082362502813,580,363.15,0.6695588827133179,-6.483275890350342,26,199702,199803,41.54213738000001
0.13945060968399048,7513,0.0003,0.007263351697474718,584,366.3,-0.24332472681999207,-6.5636749267578125,26,201252,201353,42.008669790000006
0.19674503803253174,7560,0.0003,0.007104240357875824,588,365.37,1.2740387916564941,-6.3391900062561035,26,202479,202580,41.658696639999995
0.1952090859413147,7607,0.0003,0.0074241855181753635,592,363.28,-0.32428815960884094,-6.939891338348389,26,203766,203867,41.063877330000004
