rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/total_timesteps
277.06,6136,19,-10.399514198303223,0.013924364931881428,56.66854030999999,-0.6645879745483398,440,0.15868768095970154,121276,0.0003,121377
276.83,6194,19,-10.102010726928711,0.013449978083372116,57.28338231,0.40456047654151917,444,0.09707145392894745,122420,0.0003,122521
278.37,6245,19,-10.067501068115234,0.014341109432280064,57.77681082,-0.10832886397838593,448,0.8984232544898987,123424,0.0003,123525
275.94,6302,19,-10.676314353942871,0.013589619658887386,57.66339332000001,-0.5259334444999695,452,1.1429558992385864,124547,0.0003,124648
276.08,6365,19,-9.999610900878906,0.013655479997396469,58.27373864000001,-0.5103825330734253,456,0.4188668727874756,125796,0.0003,125897
277.05,6420,19,-10.525636672973633,0.013793130405247211,58.69620178,-0.7760375142097473,460,0.20936629176139832,126876,0.0003,126977
274.85,6470,19,-10.360495567321777,0.014349776320159435,58.83090891999999,0.8406200408935547,464,0.4787719249725342,127847,0.0003,127948
278.13,6538,19,-10.245312690734863,0.013451755046844482,59.25365769,0.055868491530418396,468,0.5665448904037476,129192,0.0003,129293
281.15,6610,19,-10.212849617004395,0.013126655481755733,60.12860328000001,-1.1818464994430542,472,0.5789903402328491,130623,0.0003,130724
281.1,6660,19,-9.792475700378418,0.013215013779699802,60.07330537,0.137553408741951,476,1.3773126602172852,131602,0.0003,131703
281.62,6715,19,-10.171127319335938,0.013206679373979568,60.24608675,0.22987163066864014,480,0.7347280979156494,132681,0.0003,132782
284.25,6771,19,-10.52585220336914,0.01379586011171341,60.95375621999999,-1.8156406879425049,484,0.46497678756713867,133788,0.0003,133889
286.39,6842,19,-10.313691139221191,0.013813897036015987,61.587724279999996,0.38670051097869873,488,0.6408042907714844,135178,0.0003,135279
288.68,6901,19,-10.09587287902832,0.014060636050999165,62.06174647000001,0.5962635278701782,492,0.22349004447460175,136338,0.0003,136439
