rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,time/time_elapsed,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/fps,train/critic_loss
250.63,211590,211489,0.4785400629043579,0.001404246431775391,820,20625,-1.4163260459899902,0.0003,7.42296223,10,0.004038587678223848
250.63,212726,212625,-1.3138595819473267,0.0014263117918744683,824,20728,-1.5212087631225586,0.0003,7.440562969999999,10,0.008235873654484749
248.0,213701,213600,-0.9340081214904785,0.0014158075209707022,828,20818,-1.5339598655700684,0.0003,7.368909829999999,10,0.003646555822342634
246.54,214711,214610,0.20187455415725708,0.0013844645582139492,832,20902,-1.441213607788086,0.0003,7.338835480000001,10,0.011699486523866653
244.7,215579,215478,-0.899503231048584,0.0012774839997291565,836,20975,-1.4807476997375488,0.0003,7.237311849999998,10,0.003583188634365797
246.8,216500,216399,-2.0157880783081055,0.001325142802670598,840,21052,-1.4299256801605225,0.0003,7.332939710000001,10,0.008658701553940773
248.76,217525,217424,-0.3300033509731293,0.0012785425642505288,844,21137,-1.3878090381622314,0.0003,7.38572901,10,0.017935235053300858
248.48,218432,218331,0.06890490651130676,0.0013440675102174282,848,21213,-1.452518105506897,0.0003,7.357291749999999,10,0.003693731501698494
250.88,219443,219342,-0.8772495985031128,0.001320290146395564,852,21297,-1.5074537992477417,0.0003,7.423235740000001,10,0.0038032697048038244
252.65,220754,220653,-0.5077632665634155,0.0012443687301129103,856,21416,-1.4822371006011963,0.0003,7.50800902,10,0.0031950660049915314
249.58,221607,221506,0.6860824823379517,0.0012360438704490662,860,21494,-1.5058234930038452,0.0003,7.381022010000001,10,0.01963566057384014
250.19,222720,222619,-1.6947259902954102,0.0012558236485347152,864,21595,-1.5266611576080322,0.0003,7.413355479999999,10,0.024717219173908234
254.68,223935,223834,-1.4984323978424072,0.0011869155569002032,868,21707,-1.5397944450378418,0.0003,7.53761117,10,0.009868819266557693
256.46,224893,224792,0.14158111810684204,0.001263353624381125,872,21794,-1.5198304653167725,0.0003,7.576759410000002,10,0.0016498352633789182
263.88,226451,226350,0.8202271461486816,0.0012712189927697182,876,21936,-1.5124030113220215,0.0003,7.821065890000001,10,0.01927327737212181
261.84,227596,227495,-0.8212450742721558,0.0012367430608719587,880,22041,-1.4492638111114502,0.0003,7.7679325,10,0.006423327140510082
259.88,228403,228302,-1.6945430040359497,0.0012483838945627213,884,22114,-1.5413620471954346,0.0003,7.7122894299999984,10,0.005488801747560501
260.47,229317,229216,-0.4925321042537689,0.0012283434625715017,888,22198,-1.4880346059799194,0.0003,7.751812949999999,10,0.007978849112987518
261.98,230324,230223,0.3243391513824463,0.001155340694822371,892,22291,-1.4560009241104126,0.0003,7.76030948,10,0.020556943491101265
258.34,231116,231015,-0.808849573135376,0.0010797356953844428,896,22364,-1.4419538974761963,0.0003,7.636481530000001,10,0.001557383337058127
260.14,232139,232038,-0.8922045230865479,0.0010698165278881788,900,22458,-1.5007606744766235,0.0003,7.69405751,10,0.0030524833127856255
260.48,233077,232976,4.395699501037598,0.0011294337455183268,904,22546,-1.3302528858184814,0.0003,7.739685919999999,10,0.006582753732800484
259.12,234048,233947,-0.35949277877807617,0.0012522770557552576,908,22634,-1.5486727952957153,0.0003,7.625967179999999,10,0.009391965344548225
258.85,234885,234784,0.3125503361225128,0.0011715040309354663,912,22711,-1.4539790153503418,0.0003,7.618263009999998,10,0.006486380472779274
256.85,235947,235846,1.8784055709838867,0.001220837002620101,916,22808,-1.4381616115570068,0.0003,7.5502845500000015,10,0.003978722728788853
253.39,236929,236828,-2.8805031776428223,0.0011914485367015004,920,22898,-1.507921814918518,0.0003,7.4385919000000005,10,0.00632071029394865
252.39,237965,237864,-0.3289964199066162,0.0012443929444998503,924,22993,-1.3961849212646484,0.0003,7.39524572,10,0.024398261681199074
253.03,239004,238903,0.8748607635498047,0.0011664716294035316,928,23087,-1.5087239742279053,0.0003,7.4009763699999995,10,0.007558500859886408
253.85,240096,239995,0.30509674549102783,0.0011545195011422038,932,23186,-1.4892171621322632,0.0003,7.378377229999999,10,0.023544488474726677
252.75,240854,240753,-0.5270889401435852,0.0011718699242919683,936,23257,-1.572502613067627,0.0003,7.346824009999998,10,0.004745442420244217
250.64,241564,241463,0.29789403080940247,0.0010869522811844945,940,23322,-1.487033486366272,0.0003,7.24184617,10,0.010457901284098625
250.95,242620,242519,1.4259765148162842,0.0011554459342733026,944,23418,-1.453934907913208,0.0003,7.282978159999999,10,0.01579897478222847
253.08,243740,243639,0.1655018925666809,0.001145850750617683,948,23520,-1.6066913604736328,0.0003,7.369561069999999,10,0.006554062943905592
250.88,244531,244430,1.2593772411346436,0.0011728281388059258,952,23593,-1.4801441431045532,0.0003,7.34460565,10,0.003429293166846037
247.59,245513,245412,2.487374782562256,0.00122867024037987,956,23683,-1.4473872184753418,0.0003,7.2287447999999985,10,0.007038850337266922
248.92,246499,246398,-0.32314252853393555,0.0011491425102576613,960,23774,-1.6012283563613892,0.0003,7.280146629999999,10,0.010404836386442184
247.83,247503,247402,1.0297410488128662,0.0011782979127019644,964,23866,-1.5074090957641602,0.0003,7.248091039999999,10,0.0025265230797231197
245.69,248504,248403,-0.40651071071624756,0.001207077642902732,968,23958,-1.5284346342086792,0.0003,7.248569,10,0.015727315098047256
244.39,249332,249231,1.0650265216827393,0.0011590023059397936,972,24033,-1.4550235271453857,0.0003,7.209049860000001,10,0.023104822263121605
237.64,250215,250114,-1.0987365245819092,0.0012053102254867554,976,24113,-1.5016288757324219,0.0003,6.962835899999999,10,0.007253723219037056
233.32,250928,250827,-0.0345061719417572,0.0012352496851235628,980,24178,-1.4672043323516846,0.0003,6.814693200000001,10,0.02353740483522415
233.12,251715,251614,2.244316816329956,0.0012140697799623013,984,24251,-1.5426967144012451,0.0003,6.844272699999998,10,0.0030956403352320194
233.25,252642,252541,0.9910767674446106,0.0012157527962699533,988,24335,-1.5428030490875244,0.0003,6.8080814799999985,10,0.0034030145034193993
232.63,253587,253486,0.2577713131904602,0.0011925023281946778,992,24421,-1.5276470184326172,0.0003,6.77908954,10,0.005683440715074539
236.59,254775,254674,1.546360731124878,0.0011135099921375513,996,24530,-1.5074232816696167,0.0003,6.878604209999999,10,0.005569651257246733
238.05,255944,255843,-1.604618787765503,0.0011889010202139616,1000,24636,-1.512274980545044,0.0003,6.914754620000002,10,0.007921474054455757
239.55,257032,256931,-3.4030473232269287,0.0011587972985580564,1004,24736,-1.549735188484192,0.0003,6.94668503,10,0.006528545171022415
238.6,257908,257807,-0.0222683846950531,0.0011553241638466716,1008,24816,-1.523519515991211,0.0003,6.94807506,10,0.011215045116841793
239.68,258853,258752,-0.5843263268470764,0.001104889321140945,1012,24903,-1.469404697418213,0.0003,6.95952286,10,0.02758292481303215
238.11,259758,259657,-1.1452288627624512,0.0011019534431397915,1016,24985,-1.5608317852020264,0.0003,6.902802820000002,10,0.015115676447749138
241.19,261048,260947,-1.0321426391601562,0.0011544248554855585,1020,25103,-1.4760233163833618,0.0003,6.9998229200000015,10,0.013529092073440552
238.3,261795,261694,0.29766786098480225,0.0011426054406911135,1024,25172,-1.5243256092071533,0.0003,6.913056319999999,10,0.004716758616268635
237.81,262785,262684,-2.2510128021240234,0.0010960212675854564,1028,25262,-1.5068705081939697,0.0003,6.924793429999999,10,0.01821371726691723
235.49,263645,263544,0.004087090492248535,0.0011451860191300511,1032,25341,-1.4533541202545166,0.0003,6.883933129999999,10,0.025034915655851364
235.66,264420,264319,-0.25446438789367676,0.0010991484159603715,1036,25412,-1.4122589826583862,0.0003,6.894803969999999,10,0.010427792556583881
238.81,265445,265344,-1.4779033660888672,0.001228366862051189,1040,25506,-1.5212503671646118,0.0003,7.0156824,10,0.030084706842899323
238.44,266464,266363,-0.7277737855911255,0.0012034517712891102,1044,25599,-1.5088253021240234,0.0003,6.985283129999999,10,0.0010578206274658442
236.44,267384,267283,1.3167610168457031,0.0011852895841002464,1048,25684,-1.5554122924804688,0.0003,6.887319009999999,10,0.015993913635611534
235.73,268104,268003,-2.4926397800445557,0.001100391848012805,1052,25750,-1.530669927597046,0.0003,6.84412174,10,0.002211029641330242
237.17,269230,269129,2.190558910369873,0.0010927930707111955,1056,25853,-1.544795274734497,0.0003,6.91232038,10,0.009459752589464188
238.33,270332,270231,-0.8105243444442749,0.0010977331548929214,1060,25954,-1.505299687385559,0.0003,6.975549160000001,10,0.0017958951648324728
239.13,271416,271315,-1.3056477308273315,0.0011972358915954828,1064,26054,-1.4872288703918457,0.0003,6.96214259,10,0.005244804546236992
240.47,272551,272450,-2.8669204711914062,0.00110361457336694,1068,26157,-1.5711541175842285,0.0003,6.932521390000002,10,0.004434940405189991
241.33,273465,273364,1.0036540031433105,0.0011545801535248756,1072,26242,-1.5341315269470215,0.0003,6.99371756,10,0.010011354461312294
241.15,274330,274229,0.5126020908355713,0.0011756131425499916,1076,26318,-1.496377944946289,0.0003,7.031682530000001,10,0.023759279400110245
242.49,275177,275076,1.8573534488677979,0.0011181911686435342,1080,26390,-1.4858237504959106,0.0003,7.062466560000001,10,0.02363250032067299
245.35,276250,276149,-0.6185333728790283,0.0010991112794727087,1084,26480,-1.5608887672424316,0.0003,7.1272967000000005,10,0.006487756967544556
249.57,277599,277498,-1.2179492712020874,0.001213911804370582,1088,26593,-1.4480359554290771,0.0003,7.2109670800000005,10,0.0023725805804133415
250.66,278653,278552,-0.1413673758506775,0.0011264809872955084,1092,26690,-1.4819318056106567,0.0003,7.27402104,10,0.004760651849210262
248.99,279674,279573,-0.6623073816299438,0.001118232263252139,1096,26784,-1.481033444404602,0.0003,7.21696087,10,0.012440474703907967
246.26,280570,280469,-0.5236704349517822,0.0011889678426086903,1100,26864,-1.613911509513855,0.0003,7.15874516,10,0.019430452957749367
246.52,281684,281583,1.5875083208084106,0.001148204319179058,1104,26965,-1.480116605758667,0.0003,7.131485449999999,10,0.00770109798759222
246.79,282587,282486,0.6791480183601379,0.0012146830558776855,1108,27046,-1.371263027191162,0.0003,7.148059380000001,10,0.014014845713973045
245.28,283381,283280,0.0854843258857727,0.0011694077402353287,1112,27117,-1.4305105209350586,0.0003,7.1120389799999995,10,0.008551928214728832
247.47,284505,284404,-0.771127462387085,0.0011753407306969166,1116,27220,-1.6208415031433105,0.0003,7.17615275,10,0.00850471667945385
247.33,285781,285680,-1.7266485691070557,0.0012226144317537546,1120,27338,-1.4909385442733765,0.0003,7.16787414,10,0.003254055045545101
249.42,286737,286636,0.3850679397583008,0.001104821334592998,1124,27425,-1.5088917016983032,0.0003,7.203561629999999,10,0.025316128507256508
251.14,287899,287798,-1.8951612710952759,0.0011756203602999449,1128,27533,-1.487377643585205,0.0003,7.22997818,10,0.005285630002617836
250.57,288702,288601,0.3078078329563141,0.0011300041805952787,1132,27606,-1.5377676486968994,0.0003,7.196810299999999,10,0.013261169195175171
252.61,289681,289580,-2.02059006690979,0.001114848768338561,1136,27696,-1.5579997301101685,0.0003,7.262134930000001,10,0.012989398092031479
253.4,290785,290684,0.24906164407730103,0.0010873893043026328,1140,27797,-1.5179064273834229,0.0003,7.27092621,10,0.011020605452358723
251.99,291663,291562,0.7983801960945129,0.0011720129987224936,1144,27877,-1.4617669582366943,0.0003,7.23301864,10,0.0025279612746089697
250.79,292463,292362,-1.2640241384506226,0.0011957291280850768,1148,27951,-1.52328360080719,0.0003,7.2005871,10,0.005361613817512989
253.61,293465,293364,-1.3651478290557861,0.0012482540914788842,1152,28044,-1.4737640619277954,0.0003,7.3018179199999995,10,0.002343304455280304
251.17,294347,294246,-1.2857041358947754,0.0012283867690712214,1156,28125,-1.515108585357666,0.0003,7.20446216,10,0.008634231984615326
250.33,295365,295264,-1.3882157802581787,0.001208218396641314,1160,28219,-1.4577418565750122,0.0003,7.14730097,10,0.00799586996436119
247.75,296191,296090,-3.103440761566162,0.0012452584924176335,1164,28295,-1.5391342639923096,0.0003,7.096156659999999,10,0.005166043993085623
246.02,297153,297052,0.06323093175888062,0.0011755289742723107,1168,28384,-1.4877769947052002,0.0003,7.082038400000001,10,0.014691213145852089
248.85,298350,298249,-0.8148871660232544,0.0011827681446447968,1172,28495,-1.54998779296875,0.0003,7.164414570000002,10,0.005086944438517094
248.56,299186,299085,0.1894543468952179,0.0011368253035470843,1176,28571,-1.4378931522369385,0.0003,7.135485880000001,10,0.004459746181964874
248.82,300059,299958,2.0349106788635254,0.0011646203929558396,1180,28652,-1.3365130424499512,0.0003,7.1114086,10,0.014065944589674473
247.48,300998,300897,1.2949048280715942,0.0010937596671283245,1184,28738,-1.426383137702942,0.0003,7.0558648700000015,10,0.011619264259934425
249.53,302552,302451,0.27606087923049927,0.0011745250085368752,1188,28879,-1.4369527101516724,0.0003,7.191188,10,0.010487981140613556
247.11,303364,303263,4.336113929748535,0.0011469112941995263,1192,28954,-1.4743813276290894,0.0003,7.121145299999999,10,0.009802056476473808
246.56,304330,304229,0.3072466254234314,0.0011483674170449376,1196,29043,-1.4547450542449951,0.0003,7.135955329999999,10,0.004446681123226881
248.4,305410,305309,0.2372918725013733,0.0011786401737481356,1200,29142,-1.473417043685913,0.0003,7.129250160000001,10,0.03183864802122116
247.96,306480,306379,-1.4310507774353027,0.0011858780635520816,1204,29241,-1.4136273860931396,0.0003,7.14958808,10,0.02859354019165039
247.76,307363,307262,0.9246066212654114,0.0011648308718577027,1208,29322,-1.5113866329193115,0.0003,7.1068779,10,0.0059016006998717785
250.66,308447,308346,-1.7830091714859009,0.0010988193098455667,1212,29421,-1.604882836341858,0.0003,7.170126430000002,10,0.0019006214570254087
248.48,309353,309252,0.5813210010528564,0.0010239792754873633,1216,29503,-1.4459717273712158,0.0003,7.1031032000000005,10,0.011265676468610764
243.31,310112,310011,0.3070437014102936,0.0011100094998255372,1220,29572,-1.400881052017212,0.0003,6.89927738,10,0.009566716849803925
244.84,311221,311120,-1.0181076526641846,0.001104530063457787,1224,29671,-1.459598422050476,0.0003,6.928794690000001,10,0.004087334498763084
245.32,312431,312330,-2.503371238708496,0.0011026440188288689,1228,29779,-1.4820051193237305,0.0003,6.997261419999998,10,0.001405470771715045
