rollout/ep_len_mean,time/time_elapsed,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,time/total_timesteps,train/learning_rate,train/actor_loss
287.65,2030,0.08578670024871826,20.95722499,0.005447810050100088,24,164,48904,0.8459893465042114,49005,0.0003,-5.751406669616699
293.69,2096,0.27344655990600586,21.55537735,0.005686135496944189,24,168,50393,0.6386235356330872,50494,0.0003,-5.610934734344482
294.12,2153,0.0799865573644638,21.79668917,0.005631016567349434,24,172,51682,-1.361435890197754,51783,0.0003,-5.543133735656738
296.56,2218,0.10697302222251892,22.365381909999996,0.005422404035925865,24,176,53142,-1.5811418294906616,53243,0.0003,-5.5894927978515625
296.74,2277,0.06497889012098312,22.722733200000004,0.0055497619323432446,23,180,54464,-0.44003811478614807,54565,0.0003,-5.255552768707275
302.11,2340,0.10810951143503189,23.56139781,0.005570266395807266,23,184,55858,-0.6764204502105713,55959,0.0003,-5.3336029052734375
302.48,2391,0.1214815005660057,23.840516129999997,0.005610515829175711,23,188,57002,-3.4118905067443848,57103,0.0003,-5.121910095214844
306.21,2450,0.07025295495986938,24.114130250000002,0.005654295906424522,23,192,58331,-1.0534404516220093,58432,0.0003,-5.0160651206970215
308.01,2505,0.1638660728931427,24.40874834,0.005459457635879517,23,196,59557,1.1214033365249634,59658,0.0003,-4.831563949584961
308.47,2557,0.22019152343273163,24.550066909999995,0.005802969913929701,23,200,60729,0.6451705694198608,60830,0.0003,-4.810395240783691
307.36,2605,0.20761141180992126,24.463131610000005,0.005823260173201561,23,204,61801,-1.3275237083435059,61902,0.0003,-4.984797477722168
307.74,2657,0.13160818815231323,24.552000379999996,0.005507324356585741,23,208,62947,-0.26869407296180725,63048,0.0003,-4.860293865203857
306.33,2714,0.16353054344654083,24.410743630000002,0.005542156286537647,23,212,64209,0.818800151348114,64310,0.0003,-5.052189826965332
307.36,2772,0.13511119782924652,24.648870960000004,0.005375613924115896,23,216,65497,-2.470221519470215,65598,0.0003,-5.074118137359619
311.28,2835,0.2421126365661621,24.91436025,0.0050886040553450584,23,220,66866,-2.020216226577759,66967,0.0003,-4.863613128662109
315.13,2894,0.1584176868200302,25.41575453,0.005120646208524704,23,224,68177,-0.43232274055480957,68278,0.0003,-4.895438194274902
315.89,2950,0.05234063044190407,25.50557429,0.005033530760556459,23,228,69382,-1.324406385421753,69483,0.0003,-4.874680519104004
314.19,3000,0.08607375621795654,25.608684259999997,0.005229361355304718,23,232,70495,-1.2187062501907349,70596,0.0003,-4.948832035064697
313.92,3057,0.11095505952835083,25.83024637000001,0.004946729633957148,23,236,71744,0.1921287178993225,71845,0.0003,-4.7310075759887695
311.8,3110,0.10834572464227676,25.72245097,0.00476375175639987,23,240,72892,1.1945053339004517,72993,0.0003,-4.947082042694092
315.34,3177,0.13714905083179474,26.22226044,0.00469693960621953,23,244,74364,1.826684594154358,74465,0.0003,-4.923264503479004
311.68,3222,0.03262438625097275,26.12701427,0.004751920234411955,23,248,75354,0.13922102749347687,75455,0.0003,-4.9827375411987305
311.37,3282,0.12901414930820465,26.38044357,0.004541104193776846,23,252,76647,-0.9822647571563721,76748,0.0003,-4.802605152130127
312.18,3341,0.043001845479011536,26.1088953,0.004559401422739029,23,256,77941,-1.069257378578186,78042,0.0003,-4.86100959777832
309.25,3385,0.09423081576824188,25.885300859999997,0.004605975933372974,23,260,78903,-1.7248098850250244,79004,0.0003,-4.929132461547852
313.69,3447,0.19160529971122742,26.32971873,0.004800718277692795,23,264,80273,-1.0566635131835938,80374,0.0003,-5.181652545928955
309.97,3498,0.1937870979309082,25.87488936,0.005015317816287279,23,268,81390,-0.739963173866272,81491,0.0003,-4.7981858253479
312.81,3570,0.194928377866745,26.243899820000003,0.004995705094188452,23,272,82963,0.34381258487701416,83064,0.0003,-4.718576908111572
308.05,3616,0.1328032910823822,25.717095789999995,0.004998533520847559,23,276,83947,2.096022129058838,84048,0.0003,-5.023681163787842
302.6,3651,0.16824328899383545,25.0999548,0.005046876613050699,23,280,84724,1.1386604309082031,84825,0.0003,-4.638729572296143
300.31,3704,0.18096496164798737,24.96775971,0.005083508789539337,23,284,85889,0.5313746929168701,85990,0.0003,-5.011925220489502
299.54,3753,0.11048447340726852,24.978048900000005,0.005237014498561621,23,288,86956,-1.4558004140853882,87057,0.0003,-5.0836052894592285
295.98,3797,0.3382314443588257,24.79865192,0.00517505407333374,23,292,87929,2.158247709274292,88030,0.0003,-4.746458530426025
293.73,3843,0.06560064852237701,24.390037289999995,0.00525524839758873,23,296,88930,0.28557729721069336,89031,0.0003,-4.917812347412109
294.73,3902,0.23996995389461517,24.071042390000002,0.005566392559558153,23,300,90202,0.5647052526473999,90303,0.0003,-4.978423118591309
294.44,3949,0.3154154419898987,24.019423529999994,0.005587723106145859,23,304,91245,-2.345423936843872,91346,0.0003,-5.178325176239014
292.82,3994,0.1088998019695282,23.856198590000005,0.005572054535150528,23,308,92229,0.3003632724285126,92330,0.0003,-4.969398498535156
290.49,4041,0.05009641498327255,23.74540982,0.005572500638663769,23,312,93258,-1.434378743171692,93359,0.0003,-5.170782089233398
288.85,4093,0.44670629501342773,23.65802189,0.005681693088263273,23,316,94382,-1.326483964920044,94483,0.0003,-5.196256637573242
287.47,4149,0.10430654138326645,23.80554446,0.005479419603943825,23,320,95613,0.03518959879875183,95714,0.0003,-4.852381229400635
285.26,4199,0.06235076114535332,23.42982732,0.005410077050328255,23,324,96703,0.8201112151145935,96804,0.0003,-4.706991195678711
285.38,4255,0.1538172960281372,23.422584829999995,0.005804519634693861,23,328,97920,0.6147536635398865,98021,0.0003,-4.841752052307129
283.19,4296,0.06760871410369873,23.23151845,0.005478737410157919,23,332,98814,2.964305877685547,98915,0.0003,-4.621915817260742
284.46,4359,0.034669287502765656,23.13214063,0.005684619769454002,23,336,100190,-0.6994766592979431,100291,0.0003,-5.136456489562988
287.28,4425,0.1051405593752861,23.279479269999996,0.0056617772206664085,22,340,101620,-0.535345196723938,101721,0.0003,-4.828864574432373
284.09,4478,0.03982033208012581,23.121035060000004,0.005832144059240818,22,344,102773,0.692659854888916,102874,0.0003,-4.641809463500977
285.41,4529,0.1295360028743744,23.071522440000003,0.005842303857207298,22,348,103895,1.0079339742660522,103996,0.0003,-4.753410339355469
