timesteps,best_solution,best_global_value,episode_reward,episode_length
98985,299.8694023134841,213.5709790915367,15.092216,194
99329,301.87195999812525,213.5709790915367,28.0108,344
99576,308.47382343992217,213.5709790915367,29.101295,247
99931,232.45562599840287,213.5709790915367,47.444269,355
100260,244.12896950602504,213.5709790915367,47.031073,329
100463,257.03091757932793,213.5709790915367,25.011937,203
100766,299.4927608005908,213.5709790915367,25.375544,303
101078,290.1147443492256,213.5709790915367,37.888104,312
101388,236.23904714932377,213.5709790915367,48.117592,310
101658,291.30428302387156,213.5709790915367,32.673411,270
101911,236.00529368473028,213.5709790915367,34.706307,253
102166,303.7684341090543,213.5709790915367,24.120241,255
102596,246.23195597020282,213.5709790915367,41.529008,430
102846,261.82910837274864,213.5709790915367,36.517404,250
103002,275.08766523450055,213.5709790915367,19.005765,156
103373,263.02454333677804,213.5709790915367,43.675867,371
103577,300.97870644979224,213.5709790915367,20.033873,204
103784,285.21251321620423,213.5709790915367,19.504889,207
104054,269.29301923525765,213.5709790915367,27.762909,270
104336,258.16887640402916,213.5709790915367,31.875293,282
104533,289.72007615330926,213.5709790915367,21.990872,197
104744,302.36798461869705,213.5709790915367,21.455797,211
105339,225.4157439291292,213.5709790915367,95.338829,595
105604,295.22780292285984,213.5709790915367,25.200204,265
105911,265.55555364769816,213.5709790915367,32.85003,307
106160,298.991189629573,213.5709790915367,21.088223,249
106369,266.96731602095235,213.5709790915367,24.65029,209
106711,299.5128279546982,213.5709790915367,38.614618,342
107072,232.96469810417443,213.5709790915367,47.510096,361
107266,293.4690088027372,213.5709790915367,21.8224,194
107554,295.1017864925226,213.5709790915367,24.811196,288
107982,250.4456813903117,213.5709790915367,47.405434,428
108346,253.1774469326674,213.5709790915367,48.392485,364
108637,279.6659148068972,213.5709790915367,28.120455,291
109017,290.4831243906259,213.5709790915367,39.619906,380
109340,291.5536757677509,213.5709790915367,35.141961,323
109779,264.7905289301643,213.5709790915367,57.612889,439
110009,241.24653137484034,213.5709790915367,33.252841,230
110446,269.89736492739837,213.5709790915367,53.560312,437
110742,259.23332842689587,213.5709790915367,36.478806,296
111029,250.466139256623,213.5709790915367,29.676609,287
111172,301.075877319106,213.5709790915367,13.597635,143
111451,251.94527958881326,213.5709790915367,34.380998,279
111799,191.81361977865598,191.81361977865598,53.025929,348
112264,244.83925270658773,191.81361977865598,60.532202,465
112566,273.8012683350587,191.81361977865598,34.274099,302
112892,269.3795188007023,191.81361977865598,38.44389,326
113243,280.55040878620287,191.81361977865598,26.519228,351
113595,239.8193018969722,191.81361977865598,44.532002,352
113990,287.98162501240415,191.81361977865598,37.937998,395
114422,221.24272700174495,191.81361977865598,61.913521,432
114878,250.6225005383572,191.81361977865598,56.50363,456
115431,233.45572816165233,191.81361977865598,76.262872,553
116046,265.6441143095923,191.81361977865598,60.072955,615
116296,319.08139908468354,191.81361977865598,21.119513,250
116497,307.54900393709454,191.81361977865598,19.44738,201
116880,263.06194690464827,191.81361977865598,50.694207,383
117240,232.22515700780582,191.81361977865598,55.313098,360
117547,285.1246198986833,191.81361977865598,39.158419,307
117900,284.89557692228124,191.81361977865598,36.684702,353
118064,300.95247018078044,191.81361977865598,13.097746,164
118338,291.6642564963819,191.81361977865598,25.551196,274
118618,276.3940360950364,191.81361977865598,29.762455,280
118858,235.73505513993243,191.81361977865598,38.968923,240
119043,293.9422713378509,191.81361977865598,18.617596,185
119405,282.8881555370214,191.81361977865598,30.672886,362
119646,279.41513047290533,191.81361977865598,24.592242,241
119836,310.39229386549084,191.81361977865598,17.82599,190
120099,258.0841616915236,191.81361977865598,30.254478,263
120360,269.08030639596814,191.81361977865598,35.087523,261
120653,283.6856778634406,191.81361977865598,28.876465,293
121067,234.58837194882437,191.81361977865598,61.018627,414
121306,325.11674681712594,191.81361977865598,23.839987,239
121596,296.91007311323995,191.81361977865598,32.381415,290
121822,274.9585905555246,191.81361977865598,31.881366,226
122233,248.4456813903117,191.81361977865598,44.419724,411
122573,236.01721231968259,191.81361977865598,39.452867,340
122961,277.1090911326801,191.81361977865598,47.202525,388
123393,254.6756383261664,191.81361977865598,53.691474,432
123602,291.26656701350396,191.81361977865598,22.52354,209
123854,300.5201855775104,191.81361977865598,29.457019,252
124198,259.1996091041789,191.81361977865598,51.875279,344
124398,289.82761154340614,191.81361977865598,20.718604,200
124839,228.9515285756871,191.81361977865598,57.408541,441
125150,272.3410257432803,191.81361977865598,33.247215,311
125506,270.1793809635028,191.81361977865598,41.730418,356
125807,225.18179031555982,191.81361977865598,39.634299,301
126115,263.7346577907555,191.81361977865598,34.925651,308
126432,228.98975694870344,191.81361977865598,41.668395,317
126658,265.786560655143,191.81361977865598,33.70575,226
126977,290.1714850786725,191.81361977865598,28.341242,319
127244,271.92558401532426,191.81361977865598,34.508711,267
127400,277.1238248799943,191.81361977865598,19.988595,156
127517,309.23052126509367,191.81361977865598,8.108915,117
127745,267.73986964513745,191.81361977865598,30.941442,228
127946,290.1001732668673,191.81361977865598,24.665632,201
128185,289.1711531332621,191.81361977865598,27.551622,239
128434,285.9663538741384,191.81361977865598,20.482121,249
128665,247.2363994202703,191.81361977865598,33.692876,231
128912,253.893238532131,191.81361977865598,30.665716,247
129211,269.6163535290913,191.81361977865598,37.455249,299
129532,296.29492711908716,191.81361977865598,30.670948,321
129834,234.93952508921902,191.81361977865598,39.034827,302
130374,272.26788368440583,191.81361977865598,57.063589,540
130619,250.36644738154524,191.81361977865598,38.176031,245
130779,294.15768811903547,191.81361977865598,14.540345,160
131032,299.1805060008546,191.81361977865598,25.100026,253
131232,286.5211175360988,191.81361977865598,24.057784,200
131521,304.56540665693984,191.81361977865598,28.882561,289
131769,251.8920046928168,191.81361977865598,38.55551,248
132174,270.92094825178657,191.81361977865598,44.830082,405
132368,292.8757872272986,191.81361977865598,20.038834,194
132850,230.19181725929417,191.81361977865598,74.7315,482
133248,262.4081057140651,191.81361977865598,52.098106,398
133584,258.17590990265774,191.81361977865598,35.103727,336
133803,264.99744804707484,191.81361977865598,25.472438,219
134101,260.0382381934094,191.81361977865598,40.580812,298
134313,309.62722852251505,191.81361977865598,24.29231,212
134606,299.37121542937615,191.81361977865598,30.168949,293
135100,251.8057134589473,191.81361977865598,71.66368,494
135394,239.8673654892891,191.81361977865598,40.481174,294
135708,275.8171087914618,191.81361977865598,46.106773,314
136159,255.77598590242542,191.81361977865598,61.894624,451
136538,288.0371440726283,191.81361977865598,38.042333,379
136787,290.91929782996556,191.81361977865598,32.270198,249
137130,299.15266009856884,191.81361977865598,30.196023,343
137392,295.495876863733,191.81361977865598,27.072994,262
137830,229.0234095685236,191.81361977865598,62.546452,438
138004,290.46343323340625,191.81361977865598,22.715246,174
138410,261.2238621321013,191.81361977865598,52.969835,406
138663,296.94360708286194,191.81361977865598,26.011444,253
138963,271.2304032705843,191.81361977865598,31.497058,300
139283,238.64507187196722,191.81361977865598,36.450258,320
139729,294.97040257782334,191.81361977865598,39.756282,446
140061,198.59909187423807,191.81361977865598,59.760805,332
140491,244.1036603358495,191.81361977865598,60.694307,430
140844,266.48519479975477,191.81361977865598,42.413679,353
141196,256.2497043485745,191.81361977865598,41.085957,352
141385,303.470574697855,191.81361977865598,16.06484,189
141678,255.84582541620722,191.81361977865598,28.574585,293
141980,270.180718728363,191.81361977865598,31.687409,302
142224,281.69076803229154,191.81361977865598,27.959314,244
142575,263.1216247407964,191.81361977865598,36.25354,351
142730,326.292038452861,191.81361977865598,13.53235,155
143063,264.44529567417084,191.81361977865598,40.465125,333
143259,260.39385715569784,191.81361977865598,26.543107,196
143448,299.150375505849,191.81361977865598,20.991874,189
143847,273.3665606411977,191.81361977865598,45.085175,399
144060,282.8085921282376,191.81361977865598,21.880155,213
144337,247.04968775615578,191.81361977865598,36.508466,277
144633,230.04713164147017,191.81361977865598,60.939473,296
